Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, cyst, na",0,0.01171875,0.062733209,0.010360524,0.000233209,0.090680804,0.403526566,0.000932836,0.032180213,0.01156851,0.025969329,0.223952354,0.000466418,0,0.000718391,0.000233209,0.001166045,0.000233209,0.00462963,0.00348086,0.00527411,0,0.109008992,0.000932836,"benign, cyst, na"
"benign, cyst, na",0.046645702,0.074611832,0.133101852,0.076331019,0.01875,0.043005601,0.059641464,0,0.084823978,0.108463164,0.01094487,0.053583091,0.083962264,0.00462963,0.013888889,0,0,0.069444444,0.0625,0,0.009437322,0,0.046234877,0,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",0,0.010135135,0.013513514,0,0,0,0,0,0,0,0,0,0.001420455,0.815654414,0,0,0.126477725,0,0.010725461,0.005434783,0.003378378,0,0.013260135,0,"breast cancer, in situ, ductal"
"benign, apocrine metaplasia, na",0.030976459,0.006124282,0.044460227,0.01139629,0,0.581829372,0.007127035,0,0.024207795,0.003231647,0.010393537,0.056519559,0.136698909,0.00625,0.005350379,0,0.001262626,0.004436063,0.009615385,0.010878011,0,0.001262626,0.047979798,0,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.047025866,0.031979103,0.072277406,0.005165289,0,0.023912752,0.003690883,0,0.0231661,0.055567518,0.010944866,0.020676115,0.698446341,0,0,0,0.000603865,0.002688172,0,0,0,0,0.003855724,0,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.006015038,0,0,0.943859649,0,0.001002506,0.000501253,0,0,0.001002506,0,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.770570554,0,0,0.084760274,0,0.001712329,0,0.023026316,0,0.119930527,0,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.004217791,0.003483841,0.178369048,0.003564209,0.002751535,0.053220256,0.034255283,0.001912049,0.029839075,0.00172546,0.01661556,0.029256716,0.004704833,0.024317175,0.014432587,0.000233209,0.068012198,0.028738199,0.072217171,0.015025044,0.017739063,0.006652483,0.385065226,0.003651988,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.025240888,0.375168524,0.071897121,0.0078125,0,0.043326114,0.049705567,0.001024461,0.141240243,0.017239906,0.012862048,0.005337063,0.062925415,0.000958589,0.004409509,0,0.00667978,0.02905396,0.00172546,0.001279102,0.003691864,0.000575153,0.135606091,0.00224064,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.049333874,0.062079438,0.163354999,0.020899471,0.002380952,0.058221808,0.108297107,0,0.063570538,0.140833822,0.00735436,0.115693684,0.183992986,0.00462963,0,0,0,0.002688172,0.004761905,0,0.00462963,0,0.007277624,0,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",0.031995569,0.01028624,0.641764723,0.020305024,0.001461988,0,0.028787879,0.0006271,0.012441258,0.004945157,0.002648172,0.00355249,0.004075697,0.005588219,0.004879434,0,0.002958746,0.04606591,0.007329749,0.002745094,0.006151753,0.000575153,0.159856054,0.000958589,"atypical, fibroadenoma, na"
"breast cancer, invasive, lobular",0.004217791,0.000958589,0.068133231,0,0,0.028647606,0.003318584,0.008195936,0.010471524,0.00172546,0.008090208,0.00840674,0.004516764,0.00644568,0.084016147,0,0.109952853,0.498226248,0.028575822,0.017827402,0.002528278,0.031623681,0.073162866,0.000958589,"breast cancer, invasive, lobular"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.12442856,0.000898473,0,0.842911365,0.001670844,0.025724497,0.000898473,0.001670844,0,0.001796945,0,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.008565429,0.442867334,0.026175214,0,0.003205128,0,0,0,0.006944444,0.013888889,0.003205128,0.253098291,0.013888889,0.041666667,0.016559829,0,0.096618037,0.029137529,0.008333333,0,0.002155172,0,0.033690687,0,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.00862069,0.033988865,0.040917756,0.013237084,0,0.683028241,0.026638798,0,0.007485889,0.002667411,0.011202407,0.083889621,0.070582011,0,0,0,0,0.002873563,0,0,0,0,0.014867666,0,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.004217791,0.003483841,0.178369048,0.003564209,0.002751535,0.053220256,0.034255283,0.001912049,0.029839075,0.00172546,0.01661556,0.029256716,0.004704833,0.024317175,0.014432587,0.000233209,0.068012198,0.028738199,0.072217171,0.015025044,0.017739063,0.006652483,0.385065226,0.003651988,"breast cancer, na, na"
"breast cancer, invasive, lobular",0.004217791,0.000958589,0.068133231,0,0,0.028647606,0.003318584,0.008195936,0.010471524,0.00172546,0.008090208,0.00840674,0.004516764,0.00644568,0.084016147,0,0.109952853,0.498226248,0.028575822,0.017827402,0.002528278,0.031623681,0.073162866,0.000958589,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",0.074759128,0.036070165,0.042163168,0.010634039,0.023809524,0.028600252,0.004904475,0,0.022601551,0.042902376,0.011600108,0.027315884,0.623904779,0,0.011904762,0,0.000603865,0,0.005952381,0,0.005952381,0,0.026321162,0,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.82553744,0,0,0.145214372,0,0.003623188,0,0,0,0.025625,0,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0,0.002886003,0.00962001,0,0,0,0.001443001,0,0,0,0,0.000481,0,0.029391661,0,0,0.902926508,0.000481,0.010742766,0.00735551,0.018278018,0.000962001,0.015432521,0,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.004719799,0.003477757,0.751948514,0.001786505,0.001461988,0,0.028787879,0.0006271,0.007811629,0.004945157,0.002648172,0.00355249,0.004075697,0.000958589,0.004879434,0,0.002958746,0.00700341,0.007329749,0.002745094,0.001522123,0.000575153,0.155226425,0.000958589,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.004719799,0.003477757,0.751948514,0.001786505,0.001461988,0,0.028787879,0.0006271,0.007811629,0.004945157,0.002648172,0.00355249,0.004075697,0.000958589,0.004879434,0,0.002958746,0.00700341,0.007329749,0.002745094,0.001522123,0.000575153,0.155226425,0.000958589,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.042115845,0.001004016,0.611576319,0.013736264,0,0.005335366,0.005523937,0,0.016165069,0.024522933,0.01876577,0.004402972,0.251573893,0,0.000469925,0,0.004807692,0,0,0,0,0,0,0,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.019732777,0.012134552,0.744314213,0.001786505,0.007872245,0,0.028787879,0.000243665,0.003977273,0.003219697,0.000730994,0.000676723,0.010048443,0,0.006880181,0,0.002191875,0.003881852,0.008809417,0.001786505,0.00094697,0,0.141978234,0,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0.016025641,0.083333333,0.128917379,0.006350902,0,0.050925926,0,0,0.00154321,0,0,0,0.078703704,0.195987654,0.009615385,0,0.377267331,0.006410256,0.00462963,0.007716049,0.016666667,0,0.015906933,0,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",0.00862069,0.013068726,0.047677722,0.007697311,0,0.786943633,0.015959696,0,0.019895046,0.001495536,0.00360692,0.044804652,0.039129464,0,0.0015625,0,0,0.004436063,0,0,0,0,0.005102041,0,"benign, apocrine metaplasia, na"
"benign, papilloma, na",0.004217791,0.019548333,0.115411371,0.002345885,0.002963654,0.017266197,0.105630928,0.002588428,0.296717714,0.018392127,0.003179439,0.030944264,0.004781681,0.000958589,0.005113735,0.000233209,0.005780984,0.009582721,0.006302925,0.002724164,0.002986353,0.002335717,0.333943681,0.006050111,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",0.047966501,0.000958589,0.069020483,0.007397432,0,0.017310789,0.003135607,0.000383436,0.021879582,0.025597766,0.006126151,0.022335032,0.577948458,0.015550189,0.004409509,0,0.086026821,0.006326687,0.00172546,0.003273404,0.026038116,0.000575153,0.055056246,0.000958589,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0,0.002886003,0.014615015,0,0,0,0.001443001,0,0,0,0.001998002,0.000481,0.000999001,0.031389663,0,0,0.879893985,0.008473008,0.019761525,0.003387256,0.018278018,0.000962001,0.015432521,0,"breast cancer, invasive, ductal"
"benign, cyst, na",0,0.013641827,0.032769574,0.010127315,0.001674107,0.04752566,0.592485935,0.000920043,0.026133823,0.001953125,0.026527364,0.064061069,0.000320513,0,0.000718391,0,0.002439618,0.000558036,0.00462963,0.002914345,0.001240556,0,0.166960947,0.002398123,"benign, cyst, na"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.01009667,0,0,0.966988901,0,0.001002506,0.020909416,0,0,0.001002506,0,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0,0,0,0.00154321,0,0,0,0,0.00154321,0,0,0,0.002906977,0.817738364,0,0,0.127529233,0.001984127,0.001712329,0.00308642,0,0,0.041956131,0,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0,0,0,0.001763668,0,0,0,0,0.001763668,0,0,0,0,0.937050604,0.015873016,0,0.03649437,0,0,0.003527337,0,0,0.003527337,0,"breast cancer, in situ, ductal"
"benign, usual ductal hyperplasia, na",0.043845124,0.016583589,0.101284631,0.007397432,0,0.034259259,0.001927878,0.000383436,0.019464124,0.022578442,0.007874403,0.021127302,0.470217511,0.014983626,0.004409509,0,0.130084313,0.025819694,0.020843726,0.005588219,0.000575153,0.000575153,0.049218887,0.000958589,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0,0,0,0,0,0,0,0,0.014136905,0,0,0.017857143,0.024485931,0.92357684,0,0,0.002840909,0,0.007102273,0,0,0,0.01,0,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",0.07688034,0.55078611,0.0140625,0.00546875,0,0.099530486,0.002550118,0,0.008018868,0.019811321,0.014746219,0.009772995,0.147127773,0,0.031734914,0,0,0.0015625,0.009259259,0,0,0,0.008687846,0,"atypical, atypical lobular hyperplasia, na"
"atypical, fibroadenoma, na",0.00319018,0.013271856,0.677011764,0.002019714,0.001695197,0,0.054674073,0.001176501,0.018050054,0.005907869,0.004763252,0.003475231,0.034501627,0,0,0.000233209,0.00335792,0.003598104,0.005604288,0.00295255,0.001413388,0,0.162170387,0.000932836,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.041613837,0,0.608771998,0.013736264,0,0.005335366,0.001213592,0,0.011854724,0.007281553,0.00152439,0.004402972,0.173987686,0,0.125469925,0,0.004807692,0,0,0,0,0,0,0,"atypical, fibroadenoma, na"
"benign, sclerosing adenosis, na",0.014634458,0.006086794,0.076246938,0.002314815,0.003205128,0.041987179,0.050106838,0.001024461,0.045808817,0.00172546,0.08249054,0.487979552,0.003963151,0.000958589,0.004409509,0,0.002369435,0.006326687,0.00635509,0.003593917,0.020767461,0.000575153,0.134829388,0.00224064,"benign, sclerosing adenosis, na"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.031274759,0,0,0.959076118,0,0.008145363,0.000501253,0,0,0.001002506,0,"breast cancer, invasive, ductal"
"benign, cyst, na",0,0.003438228,0.069366419,0.003182343,0.004288268,0.010416285,0.596552368,0.001852879,0.033514527,0.006791126,0.000558036,0.004548971,0.000976325,0,0.000718391,0.000233209,0.005310208,0.000980639,0.004761905,0.002333757,0.002653944,0,0.244191214,0.003330959,"benign, cyst, na"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.034449363,0,0,0.955901515,0,0.008145363,0.000501253,0,0,0.001002506,0,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",0.050161557,0.040757665,0.028544207,0.00546875,0,0.304376933,0.013809017,0,0.027160275,0.024566756,0.008172386,0.044637657,0.440239633,0,0.0015625,0,0.007182812,0.0015625,0,0,0,0,0.001797352,0,"benign, usual ductal hyperplasia, na"
"atypical, atypical lobular hyperplasia, na",0.031651145,0.321783107,0.046599502,0,0,0.047883406,0.037986817,0.001024461,0.143286374,0.015286781,0.003096423,0.076765635,0.062925415,0.000958589,0.014024894,0,0.013090037,0.035464216,0.00172546,0.001279102,0.003691864,0.000575153,0.138660979,0.00224064,"atypical, atypical lobular hyperplasia, na"
"benign, usual ductal hyperplasia, na",0.108728804,0.051675133,0.062309688,0.016528926,0.006410256,0.02770063,0.004904475,0,0.02293299,0.037433626,0.006912608,0.020284634,0.575410044,0,0.006410256,0,0.000603865,0.003205128,0.003205128,0,0,0,0.045343806,0,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.454238856,0,0,0.132275132,0,0.010582011,0.002645503,0.044973545,0,0.355284953,0,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.004217791,0.004396817,0.163752815,0.005286237,0.004425642,0.000984146,0.160572653,0.003985938,0.03402832,0.007252849,0.003910433,0.015723551,0.005599355,0.000958589,0.005113735,0.000233209,0.010280552,0.010259444,0.011907213,0.006433747,0.004702553,0.002335717,0.523742428,0.009896265,"breast cancer, na, na"
"breast cancer, na, ductal",0.022836538,0.002525253,0.013625842,0.003605769,0,0.004807692,0.001262626,0,0,0,0,0.000420875,0,0.124336186,0,0,0.260741751,0.000420875,0.005050505,0.009282731,0.524661282,0.000841751,0.025580322,0,"breast cancer, na, ductal"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.084699845,0,0,0.841365318,0,0.02481203,0.000501253,0,0,0.048621554,0,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.028485191,0.3232834,0.385058959,0.016741071,0,0.037109375,0.01171875,0.000383436,0.007740606,0.003678585,0.011682803,0.002875767,0.003642638,0.000958589,0.014024894,0,0.007177128,0.035464216,0.00172546,0.000958589,0.000575153,0.000575153,0.105181648,0.000958589,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.051703496,0.006000513,0,0.87388372,0.056122449,0.004492363,0.000898473,0,0,0.006898986,0,"breast cancer, invasive, ductal"
"benign, cyst, na",0.038461538,0.003438228,0.069366419,0.010393882,0.004288268,0.029647054,0.492396041,0.001852879,0.03430547,0.006791126,0.000558036,0.004548971,0.000976325,0.009615385,0.000718391,0.000233209,0.012521746,0.000980639,0.004761905,0.00714145,0.017077021,0,0.24659506,0.003330959,"benign, cyst, na"
"breast cancer, invasive, ductal",0,0,0,0,0,0,0,0,0,0,0,0,0,0.033468286,0,0,0.940712358,0.023626374,0.000877193,0.000438596,0,0,0.000877193,0,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.004217791,0.003483841,0.416426119,0.001451533,0.001695197,0.053220256,0.030467404,0.001559936,0.018923582,0.00172546,0.012123456,0.022214463,0.004352721,0.018635357,0.024614953,0.000233209,0.060921929,0.026273411,0.027866979,0.009343225,0.017034837,0.00489192,0.236430996,0.001891425,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.021556097,0.04436382,0.110463683,0.020806277,0.002380952,0.005896226,0.17385345,0,0.044078735,0.242267804,0.00735436,0.046451057,0.18418238,0,0,0,0.001704545,0.002877566,0.004761905,0.000568182,0.005754662,0,0.080678297,0,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, invasive, ductal",0.020408163,0,0.010204082,0.00255102,0,0,0,0,0.003826531,0,0,0.00127551,0.05994898,0.04022763,0,0,0.847821821,0.006593407,0.007142857,0,0,0,0,0,"breast cancer, invasive, ductal"
"benign, cyst, na",0.019781553,0.001515152,0.05645068,0.052949134,0.021130952,0.00625,0.324215662,0,0.039493164,0.040929443,0.029741379,0.056234017,0.260299873,0,0,0,0.001704545,0.000189394,0.004761905,0.000568182,0.005754662,0,0.078030303,0,"benign, cyst, na"
"atypical, atypical lobular hyperplasia, na",0.031651145,0.448298259,0.077010758,0.000568182,0,0.006216739,0.066774695,0.001024461,0.016311266,0.018506478,0.003096423,0.005526457,0.063114809,0.000958589,0.014024894,0,0.014794582,0.03565361,0.00172546,0.001847284,0.004638834,0.000575153,0.185441282,0.00224064,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.022836538,0.02540006,0.0140625,0.00615679,0.083333333,0.651140909,0.00727218,0,0.006830357,0.001495536,0.002170139,0.021528486,0.039129464,0.008413462,0.0015625,0,0.030048077,0.0015625,0,0.001201923,0.048076923,0,0.027778323,0,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.004217791,0.004396817,0.163752815,0.005286237,0.004425642,0.000984146,0.160572653,0.003985938,0.03402832,0.007252849,0.003910433,0.015723551,0.005599355,0.000958589,0.005113735,0.000233209,0.010280552,0.010259444,0.011907213,0.006433747,0.004702553,0.002335717,0.523742428,0.009896265,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.041998476,0.722982391,0,0.00546875,0,0.010583726,0.001768868,0,0.003331368,0.019030071,0.013964969,0.008210495,0.123024764,0,0.030172414,0,0.004310345,0,0,0,0.002155172,0,0.012998191,0,"atypical, atypical lobular hyperplasia, na"
