Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"benign, cyst, na",0.001183708,0.000891632,0.003003011,0.001210175,0.000360654,0.397981226,0.573879123,0.000279041,0.001845639,0.00027825,0.000666577,0.001195457,0.002068783,0.001707108,0.001588321,9.72E-05,0.000778444,0.001173629,0.003429004,0.000605568,0.001391782,0.000359935,0.003587867,0.00043794,"benign, cyst, na"
"benign, apocrine metaplasia, na",0.016689068,0.009296731,0.013655167,0.00967753,0.002317202,0.203841582,0.003303812,0.00179284,0.011982514,0.00178776,0.004638194,0.0084452,0.617032051,0.022145424,0.011510944,0.00062474,0.007350964,0.007540578,0.005766983,0.003890782,0.010314344,0.002312586,0.02126932,0.00281377,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.001330458,0.00069671,0.180488437,0.000557313,0.000381118,0.000669814,0.001606019,0.000277724,0.001831653,0.000276937,0.000636767,0.00106908,0.00071606,0.772912562,0.005056765,9.68E-05,0.005271514,0.001918825,0.002978147,0.001170363,0.003869759,0.000358237,0.015393235,0.000435874,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0.000890235,0.000386699,0.001272947,0.00054127,0.000300842,0.001008387,0.001331524,0.000232764,0.002177737,0.000232105,0.000533682,0.001373114,0.000867394,0.945637643,0.005188392,8.11E-05,0.0083691,0.002698368,0.002801241,0.000607711,0.003140404,0.000300243,0.019661527,0.000365311,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",0.000779684,0.000221916,0.000299406,0.000167848,8.93E-05,0.000198059,0.000180609,6.91E-05,0.000464765,6.89E-05,0.000178673,0.010892696,0.040532399,0.875792921,0.001679128,2.41E-05,0.060608339,0.000457355,0.001186022,0.000312332,0.001279849,8.91E-05,0.004319594,0.000108392,"breast cancer, in situ, ductal"
"benign, sclerosing adenosis, na",0.058202926,0.010427038,0.005788913,0.004727746,0.001106585,0.003282655,0.001302914,0.000856175,0.00614242,0.000853749,0.003468639,0.55225271,0.307588249,0.010211269,0.007667646,0.000298346,0.005031285,0.003601021,0.003593801,0.002674632,0.004013693,0.001104381,0.004459372,0.001343723,"benign, sclerosing adenosis, na"
"atypical, fibroadenoma, na",0.003229634,0.002492464,0.926506698,0.00143389,0.001011959,0.002176378,0.005061853,0.000782962,0.005331723,0.000780743,0.001795177,0.003112723,0.002139476,0.005036582,0.004456674,0.000272834,0.002244605,0.00329309,0.002633001,0.001699166,0.006006641,0.001009943,0.016263055,0.001228818,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",0.015249174,0.387390047,0.013458107,0.027372535,0.0030745,0.008502917,0.012559352,0.002378768,0.015357186,0.002372028,0.006290762,0.278780401,0.004130304,0.024550183,0.030905388,0.000828915,0.005767189,0.023310775,0.008355686,0.005539942,0.013129986,0.003068375,0.103894234,0.003733353,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",2.95E-05,1.72E-05,2.58E-05,1.53E-05,1.08E-05,2.85E-05,4.25E-05,8.36E-06,4.26E-05,8.33E-06,1.92E-05,2.69E-05,3.26E-05,0.017415635,0.00010949,2.91E-06,0.980092585,0.000379704,0.001073287,2.62E-05,0.000128559,1.08E-05,0.000440014,1.31E-05,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",0.017492304,0.007862578,0.006732141,0.01246965,0.001044807,0.002668885,0.00177055,0.000808377,0.096741788,0.661592185,0.003274994,0.003990202,0.14594391,0.009985185,0.006651041,0.00028169,0.002358167,0.003399983,0.002600284,0.001754321,0.003937467,0.001042726,0.004327841,0.001268705,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, apocrine metaplasia, na",0.022973472,0.008227054,0.011977955,0.003318915,0.00170366,0.200666294,0.001248932,0.001318137,0.017629523,0.001314402,0.003410105,0.011863091,0.607177675,0.015423638,0.01727676,0.000459323,0.016008995,0.018057115,0.020858113,0.003069825,0.004510096,0.001700266,0.007737706,0.002068748,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",0.001978413,0.001568847,0.004788092,0.000908867,0.000641427,0.002657167,0.950196087,0.000496278,0.003217938,0.000494872,0.001185515,0.001853756,0.002836445,0.003346044,0.002689701,0.000172935,0.001904938,0.002206855,0.001668919,0.001077011,0.003305581,0.000640149,0.009385229,0.000778882,"benign, cyst, na"
"benign, sclerosing adenosis, na",0.016585572,0.011629123,0.039434377,0.006651971,0.004735963,0.016763458,0.018734526,0.003664258,0.026125228,0.003653875,0.00840142,0.626114845,0.020003051,0.019727115,0.020857222,0.001276862,0.010714599,0.015411647,0.019227644,0.007952089,0.026786996,0.004726529,0.065070584,0.005750863,"benign, sclerosing adenosis, na"
"atypical, atypical lobular hyperplasia, na",0.007521542,0.797770739,0.002703808,0.004489695,0.000552014,0.069699541,0.020627793,0.000427098,0.004982609,0.000698894,0.001327806,0.001830336,0.059185084,0.007319017,0.00433944,0.000148828,0.000671756,0.002846312,0.001002275,0.000994674,0.001968778,0.000550914,0.007670604,0.000670308,"atypical, atypical lobular hyperplasia, na"
"atypical, atypical ductal hyperplasia, na",0.678597093,0.010306655,0.00908077,0.002735212,0.001930358,0.003923404,0.008698073,0.001493536,0.11415077,0.001489304,0.003424383,0.004733643,0.003813904,0.026915109,0.008175964,0.000520444,0.010748803,0.006928098,0.005022571,0.003241237,0.01523198,0.001926513,0.074568339,0.002344027,"atypical, atypical ductal hyperplasia, na"
"breast cancer, invasive, lobular",0.000594661,0.000340427,0.000724052,0.000293465,0.000189013,0.00057803,0.00081839,0.000146242,0.000674275,0.000145827,0.000335303,0.000591813,0.000597769,0.005757108,0.081775583,5.10E-05,0.010721467,0.877441108,0.005261986,0.000365495,0.000774902,0.000188637,0.011403918,0.000229518,"breast cancer, invasive, lobular"
"breast cancer, invasive, ductal",6.08E-06,1.94E-06,3.33E-06,2.95E-06,1.81E-06,3.61E-06,2.83E-06,1.40E-06,7.67E-06,1.40E-06,3.22E-06,1.46E-05,5.01E-06,0.047929507,0.000164574,4.89E-07,0.951506853,4.56E-05,0.000120552,4.22E-06,4.04E-05,1.81E-06,0.000128271,2.20E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.002588844,0.001827831,0.003094601,0.001493269,0.001465795,0.003279419,0.002610217,0.000761208,0.004158475,0.000759051,0.001745299,0.002917834,0.002771068,0.810944557,0.013045742,0.000265253,0.054414444,0.006096331,0.004843107,0.002132759,0.00963737,0.000981882,0.066970818,0.001194676,"breast cancer, in situ, ductal"
"atypical, fibroadenoma, na",0.003502268,0.002777237,0.913519323,0.001608914,0.001135481,0.002858036,0.005679713,0.000878532,0.005440806,0.000876042,0.0020143,0.003244591,0.002339527,0.006544876,0.004761419,0.000306137,0.003372201,0.003906667,0.002954391,0.001906569,0.006128804,0.001133219,0.021732129,0.00137881,"atypical, fibroadenoma, na"
"breast cancer, metastasis, na",6.48E-05,1.82E-05,3.54E-05,4.20E-05,1.78E-05,3.55E-05,6.58E-05,1.38E-05,6.16E-05,1.38E-05,3.16E-05,4.28E-05,3.63E-05,0.025372015,0.000420802,4.81E-06,0.906319082,0.001399795,0.00120345,0.062619708,0.000227515,1.78E-05,0.001913722,2.17E-05,"breast cancer, invasive, ductal"
"atypical, atypical ductal hyperplasia, na",0.820355415,0.006439166,0.004112819,0.001502929,0.000799276,0.000710829,0.001820809,0.000618407,0.003097734,0.000616655,0.048416343,0.028148305,0.029565129,0.012801225,0.00529204,0.000215493,0.008983758,0.002749941,0.001989213,0.00193186,0.005357741,0.000797684,0.012706876,0.000970558,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",0.003943309,0.003043241,0.010496228,0.001750747,0.001235578,0.004373464,0.909511447,0.000955978,0.00681588,0.000953269,0.002283653,0.003843909,0.005606523,0.00514666,0.005441496,0.000333124,0.002740611,0.004020786,0.003214833,0.002074642,0.007002349,0.001233117,0.012478869,0.001500358,"benign, cyst, na"
"benign, cyst, na",0.010834197,0.006833687,0.027512651,0.008513689,0.003508243,0.0218734,0.728065908,0.002556487,0.019456238,0.002549242,0.007043851,0.018457314,0.019815754,0.018568229,0.014551703,0.000890843,0.007131858,0.010367282,0.008597139,0.005548029,0.019215308,0.003297614,0.030799134,0.004012273,"benign, cyst, na"
"benign, cyst, na",0.013917727,0.01323691,0.026968185,0.016907314,0.00389108,0.013779949,0.71871233,0.012811943,0.019190265,0.002498794,0.006904456,0.009026883,0.025361279,0.013732092,0.015409134,0.000873214,0.006779599,0.009440085,0.008427005,0.005438236,0.013414015,0.003232355,0.036114186,0.003932872,"benign, cyst, na"
"breast cancer, in situ, ductal",8.94E-06,6.27E-06,7.60E-06,9.32E-06,3.17E-06,1.03E-05,7.20E-06,2.45E-06,8.09E-05,2.44E-06,5.62E-06,1.32E-05,9.05E-06,0.997808933,0.000158339,8.54E-07,0.0014656,1.68E-05,4.58E-05,1.11E-05,4.37E-05,3.16E-06,0.000274991,3.85E-06,"breast cancer, in situ, ductal"
"benign, apocrine metaplasia, na",0.011443612,0.018072587,0.016678821,0.010734303,0.002885656,0.664522409,0.005073759,0.011414963,0.033582773,0.002226332,0.015620009,0.011258709,0.007217406,0.026373513,0.019233301,0.000778001,0.009255802,0.014472594,0.010650133,0.005199665,0.012220386,0.002879908,0.084701315,0.003504042,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.00445964,0.002291841,0.005166543,0.001137601,0.00060499,0.001373488,0.001913751,0.000468086,0.003584626,0.00046676,0.001210969,0.001541927,0.954580307,0.003205569,0.00300535,0.000163111,0.001919236,0.001898223,0.00150568,0.00101583,0.002955659,0.000603785,0.004192343,0.000734637,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.82E-06,0.000758488,7.18E-07,1.14E-06,5.95E-07,8.84E-07,1.10E-06,3.82E-07,1.43E-06,3.81E-07,8.77E-07,8.51E-07,8.04E-07,0.00291312,7.77E-06,1.33E-07,0.995711029,3.75E-05,7.21E-05,1.86E-06,0.000165546,4.93E-07,0.000320837,6.00E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.000848809,0.000503073,0.001216237,0.0003493,0.00029678,0.000766025,0.000903487,0.000190732,0.001317044,0.000190192,0.001476426,0.003321508,0.000669758,0.929317653,0.003394171,6.65E-05,0.012523052,0.001344474,0.003861516,0.000803767,0.002364362,0.000246025,0.033729646,0.000299344,"breast cancer, in situ, ductal"
"breast cancer, na, na",0.010847927,0.008387882,0.023800753,0.005256346,0.003709633,0.012424181,0.017417537,0.002870177,0.017912706,0.002862044,0.006580749,0.012503159,0.014190436,0.020017697,0.017138209,0.001000153,0.012734329,0.014498607,0.011779531,0.00668439,0.048190471,0.003702243,0.720986009,0.004504594,"breast cancer, na, na"
"atypical, atypical lobular hyperplasia, na",0.004989868,0.788993537,0.004949497,0.001521808,0.001074006,0.002852312,0.00515078,0.000830968,0.018212838,0.000828614,0.001905246,0.002659009,0.001403631,0.015589724,0.005864622,0.000289562,0.010284151,0.013400761,0.002794441,0.001803349,0.006209325,0.001071867,0.106016137,0.001304162,"atypical, atypical lobular hyperplasia, na"
"benign, pseudoangiomatous stromal hyperplasia, na",0.01410499,0.012181848,0.015080027,0.019408438,0.002357617,0.014166854,0.006249574,0.001824109,0.013086626,0.788720489,0.006549478,0.013447189,0.009995323,0.015117429,0.013145979,0.000635637,0.003720563,0.007672093,0.006134248,0.003958641,0.009966305,0.00235292,0.017261041,0.002862845,"benign, pseudoangiomatous stromal hyperplasia, na"
"atypical, fibroadenoma, na",0.003507934,0.002931016,0.91499716,0.001725846,0.001137318,0.002314381,0.003593813,0.000879953,0.005415797,0.000877459,0.002017558,0.003249841,0.002084246,0.006555465,0.004769122,0.000306632,0.003377656,0.003912987,0.00295917,0.001909654,0.005724478,0.001135052,0.023236409,0.001381041,"atypical, fibroadenoma, na"
"breast cancer, invasive, lobular",0.00838669,0.006388154,0.016539939,0.004088487,0.002885424,0.009663766,0.013309689,0.002232478,0.011759131,0.002226152,0.005118632,0.009725196,0.010539756,0.007538881,0.021552801,0.000777939,0.069271691,0.661034942,0.06295649,0.005199247,0.011039857,0.002879676,0.05138142,0.003503759,"breast cancer, invasive, lobular"
"breast cancer, invasive, ductal",3.29E-05,1.97E-05,3.43E-05,1.59E-05,1.12E-05,3.20E-05,4.42E-05,8.69E-06,4.91E-05,8.67E-06,1.99E-05,3.12E-05,4.34E-05,0.026426436,0.00015694,3.03E-06,0.969981313,0.000232647,0.002208624,3.93E-05,0.000132364,1.12E-05,0.000443184,1.36E-05,"breast cancer, invasive, ductal"
"atypical, atypical lobular hyperplasia, na",0.009312135,0.43577683,0.013266862,0.005608756,0.001742152,0.020477381,0.003504155,0.001347919,0.00734444,0.0013441,0.004839714,0.323793024,0.005030498,0.024277704,0.022273162,0.000469701,0.021377057,0.02364173,0.050302796,0.003139185,0.0044757,0.001738682,0.012800969,0.002115489,"atypical, atypical lobular hyperplasia, na"
"benign, apocrine metaplasia, na",0.011105353,0.006198719,0.019813897,0.004135162,0.002379596,0.806154907,0.003284159,0.001841115,0.011952303,0.001835898,0.004221314,0.01294333,0.010607064,0.012539167,0.010479759,0.000641562,0.004392591,0.00807781,0.006191437,0.003995547,0.011079472,0.002374856,0.040865242,0.002889535,"benign, apocrine metaplasia, na"
"breast cancer, na, na",0.028596552,0.022111554,0.062741898,0.013856416,0.009779078,0.032751773,0.045914914,0.007566161,0.047220238,0.007544721,0.017347714,0.03295996,0.037407845,0.052769266,0.045178559,0.002636535,0.033569362,0.038220234,0.029877063,0.017620925,0.100124627,0.009759597,0.292570263,0.011874698,"breast cancer, na, na"
"breast cancer, invasive, lobular",0.001932687,0.00147213,0.003811577,0.000942179,0.000664937,0.002226985,0.003067177,0.000514468,0.002709855,0.00051301,0.001179573,0.002241141,0.002428854,0.00182563,0.004966777,0.000179273,0.015963443,0.911666393,0.016288541,0.00119815,0.005196319,0.000663612,0.01753987,0.000807431,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",0.013251226,0.006544908,0.014754312,0.003248694,0.001834387,0.002599657,0.004420664,0.001336733,0.009530566,0.001332945,0.003458215,0.074101463,0.799516022,0.010725994,0.008582504,0.000465803,0.005684517,0.005622219,0.004299835,0.002900948,0.008711693,0.001724253,0.013254494,0.002097934,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.25E-06,1.04E-06,6.87E-07,4.54E-06,3.69E-07,4.57E-07,4.24E-07,2.86E-07,1.57E-06,4.46E-07,7.39E-07,7.39E-05,6.74E-05,0.999300241,1.69E-05,9.95E-08,0.000473181,2.08E-06,5.10E-06,1.29E-06,4.42E-06,3.68E-07,4.14E-05,4.48E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",0.000737506,0.000495418,0.001029005,0.00034672,0.000244696,0.000736836,0.001075583,0.000189323,0.000997222,0.000188787,0.000434081,0.000709629,0.000844344,0.001041661,0.000823052,6.60E-05,0.968643665,0.005759453,0.008548544,0.000494293,0.0016039,0.000244208,0.004448812,0.000297133,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",0.002718107,0.002155411,0.931865633,0.001248676,0.000881245,0.001793288,0.00440802,0.000681828,0.004196405,0.000679895,0.001563296,0.002518124,0.001614969,0.005079472,0.003695333,0.000237592,0.002617162,0.00303196,0.0022929,0.001479687,0.005286686,0.00087949,0.018004626,0.001070093,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.002718107,0.002155411,0.931865633,0.001248676,0.000881245,0.001793288,0.00440802,0.000681828,0.004196405,0.000679895,0.001563296,0.002518124,0.001614969,0.005079472,0.003695333,0.000237592,0.002617162,0.00303196,0.0022929,0.001479687,0.005286686,0.00087949,0.018004626,0.001070093,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.006236865,0.003280459,0.797026634,0.001628321,0.000865961,0.000791705,0.04427382,0.000670002,0.0045625,0.000668103,0.001805921,0.001529301,0.106385984,0.005940266,0.00430175,0.000233471,0.002747126,0.002817986,0.002155177,0.001454022,0.004375135,0.000864236,0.004333555,0.001051533,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.002386455,0.001892417,0.937992334,0.001096318,0.00077372,0.001947474,0.003870172,0.000598634,0.00370738,0.000596938,0.001372549,0.002210874,0.00159416,0.004459697,0.003244444,0.000208602,0.002297827,0.002662014,0.00201313,0.001299142,0.004176184,0.003851422,0.01480833,0.000939525,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",0.006561988,0.002059349,0.382437974,0.00268465,0.000939464,0.001229513,0.002820311,0.000684595,0.006035808,0.000682655,0.001569641,0.038657479,0.001198733,0.059436947,0.010584424,0.000238557,0.433980823,0.013982323,0.002749525,0.001733042,0.012083711,0.00088306,0.015691137,0.001074436,"breast cancer, invasive, ductal"
"benign, apocrine metaplasia, na",0.008043843,0.005827077,0.00896716,0.005809778,0.001459015,0.867515981,0.002055622,0.001128853,0.007228914,0.001762672,0.004255345,0.024569334,0.00437915,0.010471048,0.011912657,0.000393365,0.003913142,0.004747889,0.003594758,0.002449812,0.006112026,0.001456109,0.010174957,0.001771677,"benign, apocrine metaplasia, na"
"benign, papilloma, na",0.024512785,0.012468461,0.040186148,0.00762806,0.005383455,0.01803009,0.022058146,0.004165228,0.470494688,0.004153425,0.032242343,0.069591507,0.010672512,0.028083134,0.022801431,0.001451432,0.01623575,0.018521996,0.014007134,0.009039284,0.030774757,0.005372731,0.125588194,0.00653711,"benign, papilloma, na"
"benign, usual ductal hyperplasia, na",0.033239495,0.016738592,0.034390412,0.008518465,0.004779631,0.008615488,0.015097828,0.003698044,0.025535753,0.003687565,0.009394842,0.011806522,0.628476977,0.030694708,0.025129629,0.001288635,0.018410293,0.017668672,0.012930549,0.008612419,0.028683415,0.004770109,0.042027928,0.005803889,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",0.000795161,0.000534148,0.001109449,0.000373826,0.000263825,0.000794439,0.001159667,0.000204124,0.001075181,0.000203545,0.000468016,0.000765105,0.000910352,0.001123093,0.000887395,7.11E-05,0.963742614,0.008659805,0.009216834,0.000532935,0.001729287,0.0002633,0.004796602,0.000320362,"breast cancer, invasive, ductal"
"benign, cyst, na",0.00388911,0.002992583,0.00897965,0.001738975,0.001227271,0.004924802,0.903396308,0.000949551,0.006118826,0.00094686,0.002268299,0.003904572,0.004846804,0.006402136,0.005146324,0.000330884,0.003546777,0.004222475,0.003193218,0.002060693,0.007029614,0.001224826,0.019169146,0.00149027,"benign, cyst, na"
"breast cancer, invasive, ductal",4.80E-06,1.31E-06,2.08E-06,3.58E-06,1.42E-06,2.85E-06,3.15E-06,1.10E-06,5.42E-06,1.09E-06,2.58E-06,3.15E-06,3.00E-06,0.020647593,9.81E-05,3.82E-07,0.978604794,0.000264248,0.000146476,5.97E-06,2.57E-05,1.41E-06,0.000168139,1.72E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",0.001363546,0.000468215,0.001643212,0.000896955,0.00038065,0.000951629,0.001703101,0.000294512,0.001838043,0.000293678,0.000675258,0.001103901,0.000943857,0.925306678,0.006564774,0.000102627,0.01619474,0.003321543,0.003639356,0.000768925,0.00387226,0.000379891,0.026830293,0.000462222,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.69E-06,3.21E-05,5.10E-05,1.92E-06,3.81E-07,1.63E-07,6.84E-07,2.45E-07,4.31E-06,2.44E-07,6.33E-07,2.22E-06,1.37E-05,0.998092592,0.001671887,8.53E-08,9.21E-05,1.07E-05,4.06E-06,1.19E-06,4.42E-06,3.16E-07,1.22E-05,3.84E-07,"breast cancer, in situ, ductal"
"benign, usual ductal hyperplasia, na",0.01686357,0.008796518,0.032617729,0.005211617,0.00256532,0.010023134,0.007564754,0.001984811,0.011567276,0.003099226,0.005261349,0.008641343,0.657847762,0.031524487,0.025755908,0.000691635,0.041567028,0.023507874,0.070850708,0.004622451,0.008657601,0.002560209,0.015102825,0.003115059,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",0.000449568,0.000130108,0.000101055,0.000158529,4.43E-05,0.003875921,3.02E-05,3.42E-05,0.003913778,3.41E-05,0.001838011,0.000126995,0.001150562,0.959311724,0.021060795,1.19E-05,0.006141562,0.000204954,0.000140557,8.56E-05,0.000550303,4.42E-05,0.000506813,5.37E-05,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",0.01416083,0.562283635,0.010590401,0.002747259,0.001276227,0.159673706,0.001708977,0.000987428,0.01501162,0.00098463,0.077307731,0.002404943,0.094325639,0.008733633,0.009197683,0.000344083,0.004114143,0.006150207,0.003137666,0.002142894,0.005956774,0.001273684,0.013936753,0.001549717,"atypical, atypical lobular hyperplasia, na"
"atypical, fibroadenoma, na",0.003228751,0.002491782,0.92625314,0.0016125,0.001011682,0.004627312,0.005005949,0.000782747,0.005760969,0.001222238,0.001838903,0.003808843,0.006195312,0.004265897,0.004455455,0.000272759,0.002788366,0.003174264,0.002523247,0.001895856,0.004988153,0.001009666,0.009557567,0.001228482,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",0.00688675,0.003613044,0.812342465,0.001993256,0.001373563,0.000946409,0.001999506,0.000765829,0.005215053,0.000763659,0.001981248,0.001970811,0.10969042,0.015302407,0.004081877,0.000266864,0.005055379,0.004076038,0.003944332,0.001863178,0.004394508,0.000987843,0.00928383,0.001201929,"atypical, fibroadenoma, na"
"benign, sclerosing adenosis, na",0.001291302,0.000952329,0.002712045,0.000931255,0.000370662,0.001626304,0.000660017,0.000286785,0.001848015,0.000285972,0.00065754,0.960858643,0.001183849,0.00285832,0.001554299,9.99E-05,0.001424666,0.001330314,0.002166193,0.000622373,0.001694047,0.000369923,0.013765127,0.000450093,"benign, sclerosing adenosis, na"
"breast cancer, invasive, ductal",1.98E-05,1.19E-05,1.58E-05,1.06E-05,7.50E-06,1.88E-05,2.95E-05,5.80E-06,2.68E-05,5.79E-06,1.33E-05,1.74E-05,1.96E-05,0.004713756,7.24E-05,2.02E-06,0.993309557,0.000468882,0.000745584,1.82E-05,9.03E-05,7.49E-06,0.000359691,9.11E-06,"breast cancer, invasive, ductal"
"benign, cyst, na",0.00767097,0.005920056,0.020418448,0.00340575,0.002403587,0.010523249,0.82341814,0.001859677,0.013341798,0.001854407,0.00444242,0.007477606,0.01226208,0.010011866,0.010585413,0.000648031,0.005331347,0.007821688,0.006253857,0.004035829,0.012255825,0.002398798,0.022740496,0.002918666,"benign, cyst, na"
"breast cancer, invasive, ductal",2.77E-05,1.66E-05,2.21E-05,1.49E-05,1.05E-05,2.41E-05,4.12E-05,8.11E-06,3.74E-05,8.09E-06,1.86E-05,2.43E-05,2.74E-05,0.00323281,0.000101209,2.83E-06,0.994388163,0.000800903,0.000637453,2.55E-05,0.000126141,1.05E-05,0.000380982,1.27E-05,"breast cancer, invasive, ductal"
